,Bill_No,Sponsor,did_it_pass,No. Cosponsors,dir_degree_centrality_sponsor,dir_pagerank_sponsor,dir_closeness_centrality_sponsor,dir_eigenvector_centrality_sponsor,dir_load_centrality_sponsor,dir_avg_degree_centrality_cosponsor,dir_avg_pagerank_cosponsor,dir_avg_closeness_centrality_cosponsor,dir_avg_eigenvector_centrality_cosponsor,dir_avg_load_centrality_cosponsor,und_degree_centrality_sponsor,und_pagerank_sponsor,und_closeness_centrality_sponsor,und_eigenvector_centrality_sponsor,und_load_centrality_sponsor,und_avg_degree_centrality_cosponsor,und_avg_pagerank_cosponsor,und_avg_closeness_centrality_cosponsor,und_avg_eigenvector_centrality_cosponsor,und_avg_load_centrality_cosponsor
3762,3913,"Sen. Rockefeller, John D., IV [D-WV]",not_passed,19,1.17,0.006802085978254,0.72992700729927,0.071231514840707,0.007745360384326,1.26157894736842,0.009486661350709,0.776982897923837,0.096960950938568,0.005325011840052,0.79,0.009981496002588,0.826446280991735,0.100520208452944,0.002241987560309,0.827368421052631,0.010610790414616,0.860211953989801,0.107309184432507,0.003181940154891
387,495,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.31,0.001485148514851,0.492071428571429,4.01523044243715E-18,0,0,0,0,0,0,0.31,0.006694477595659,0.591715976331361,0.063298301734131,0.002588193955115,0,0,0,0,0
388,496,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.31,0.001485148514851,0.492071428571429,-6.47302334935282E-18,0,0,0,0,0,0,0.31,0.006694477595659,0.591715976331361,0.063298301734131,0.002588193955115,0,0,0,0,0
412,523,"Sen. Salazar, Ken [D-CO]",not_passed,1,0.33,0.001950529701126,0.505244755244755,0.001420334252637,0.001216396797509,0.48,0.009854743311254,0.417630057803468,0.05576965714909,0.020157375709775,0.32,0.006796393473132,0.595238095238095,0.063411910845518,0.002329152528722,0.45,0.009372083040078,0.645161290322581,0.071829095329732,0.013486530744063
469,584,"Sen. Salazar, Ken [D-CO]",passed,1,0.35,0.001951911262765,0.524569536423841,0.002048468589726,0.001542106825306,0.7,0.005570682763287,0.600075757575758,0.03361344367499,0.021708513378311,0.33,0.006501095357577,0.598802395209581,0.062419364075075,0.001991954404818,0.58,0.015140104525653,0.704225352112676,0.159946185087927,0.004429126554959
470,585,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.35,0.001951911262765,0.524569536423841,0.002048468589726,0.001542106825306,0,0,0,0,0,0.33,0.006501095357577,0.598802395209581,0.062419364075075,0.001991954404818,0,0,0,0,0
760,888,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.42,0.001778110395362,0.607032258064516,0.003078480417501,0.000962687095757,0,0,0,0,0,0.4,0.006714971104929,0.625,0.06429832765529,0.001665983089206,0,0,0,0,0
906,1036,"Sen. Salazar, Ken [D-CO]",not_passed,2,0.47,0.002333632233843,0.619013157894737,0.007357531617393,0.001521918120336,1.245,0.017861525434393,0.655091157048521,0.15023653721971,0.020169414116442,0.43,0.006868755034571,0.636942675159236,0.064599339415854,0.002067828744759,0.86,0.01508511106107,0.877260484801847,0.144394154576036,0.00761150276068
961,1091,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.51,0.002227183609293,0.635743243243243,0.006689172675905,0.001492415727691,0,0,0,0,0,0.47,0.006976514928523,0.65359477124183,0.065530784576075,0.002254392103358,0,0,0,0,0
962,1092,"Sen. Salazar, Ken [D-CO]",not_passed,1,0.51,0.002453147880146,0.635743243243243,0.007761509166106,0.000907012452515,0.83,0.010356652344103,0.543872832369942,0.082545990542411,0.00757822315111,0.47,0.007071033538442,0.65359477124183,0.066377866508232,0.00212601050393,0.69,0.010036553032121,0.763358778625954,0.087290664052124,0.007455215530867
963,1093,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.51,0.002453147880146,0.635743243243243,0.007761509166106,0.000907012452515,0,0,0,0,0,0.47,0.007071033538442,0.65359477124183,0.066377866508232,0.00212601050393,0,0,0,0,0
1058,1189,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.53,0.002328092279332,0.6534,0.007085690952451,0.000830614380228,0,0,0,0,0,0.49,0.006981940898455,0.662251655629139,0.063985999016593,0.002402874029308,0,0,0,0,0
1059,1190,"Sen. Salazar, Ken [D-CO]",not_passed,4,0.55,0.00297359408473,0.6534,0.015527002302059,0.000670662799822,1.375,0.020770408853387,0.707878951770052,0.176887757378697,0.015349509392774,0.49,0.007150838858158,0.662251655629139,0.066447605475109,0.002334468450676,0.8925,0.014207815271192,0.90410729366935,0.133535616255668,0.007485173696593
1060,1191,"Sen. Salazar, Ken [D-CO]",not_passed,19,0.71,0.005701860956473,0.6534,0.039049486610425,0.004417851593611,0.994736842105263,0.012955911775191,0.651307118434382,0.104238396708144,0.008639679813378,0.55,0.008477448480476,0.689655172413793,0.079079087182474,0.002656354518615,0.726315789473684,0.011791498095777,0.797396091699484,0.112948285838985,0.004602046587358
1061,1192,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.71,0.005701860956473,0.6534,0.039049486610425,0.004417851593611,0,0,0,0,0,0.55,0.008477448480476,0.689655172413793,0.079079087182474,0.002656354518615,0,0,0,0,0
1128,1259,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.71,0.005570985649311,0.6534,0.037323305218509,0.004276769723149,0,0,0,0,0,0.55,0.008341512753694,0.689655172413793,0.076950980687085,0.002817986898183,0,0,0,0,0
1313,1445,"Sen. Salazar, Ken [D-CO]",passed,1,0.75,0.005026498416214,0.675931034482759,0.033335663934203,0.003921882490446,0.86,0.008822078572033,0.563275862068966,0.068966206966808,0.006964317015382,0.59,0.008343376534917,0.709219858156028,0.077042597574852,0.00311408828716,0.71,0.009565100713325,0.775193798449612,0.084229932503599,0.00694863794445
1378,1510,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.77,0.004903850703991,0.685384615384615,0.032436728969313,0.003858846939007,0,0,0,0,0,0.61,0.008315959374052,0.719424460431654,0.076843092225555,0.003378146358312,0,0,0,0,0
1379,1511,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.77,0.004903850703991,0.685384615384615,0.032436728969313,0.003858846939007,0,0,0,0,0,0.61,0.008315959374052,0.719424460431654,0.076843092225555,0.003378146358312,0,0,0,0,0
1572,1705,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.81,0.00463759673558,0.705107913669065,0.029574733217213,0.003806988479422,0,0,0,0,0,0.65,0.00834155460182,0.740740740740741,0.077472961235106,0.004203239775973,0,0,0,0,0
1714,1848,"Sen. Salazar, Ken [D-CO]",not_passed,4,0.84,0.004889728604195,0.710217391304348,0.030069714195581,0.004122376989182,0.9125,0.008310576478157,0.641066402334727,0.065325204851272,0.006928229456622,0.67,0.0086141467417,0.75187969924812,0.080402873733572,0.003697424991197,0.7275,0.008852688197479,0.789282967673031,0.078770531301774,0.005878634907405
1716,1850,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.84,0.004889728604195,0.710217391304348,0.030069714195581,0.004122376989182,0,0,0,0,0,0.67,0.0086141467417,0.75187969924812,0.080402873733572,0.003697424991197,0,0,0,0,0
1717,1851,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.84,0.004889728604195,0.710217391304348,0.030069714195581,0.004122376989182,0,0,0,0,0,0.67,0.0086141467417,0.75187969924812,0.080402873733572,0.003697424991197,0,0,0,0,0
1718,1852,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.84,0.004889728604195,0.710217391304348,0.030069714195581,0.004122376989182,0,0,0,0,0,0.67,0.0086141467417,0.75187969924812,0.080402873733572,0.003697424991197,0,0,0,0,0
1719,1853,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.84,0.004889728604195,0.710217391304348,0.030069714195581,0.004122376989182,0,0,0,0,0,0.67,0.0086141467417,0.75187969924812,0.080402873733572,0.003697424991197,0,0,0,0,0
1720,1854,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.84,0.004889728604195,0.710217391304348,0.030069714195581,0.004122376989182,0,0,0,0,0,0.67,0.0086141467417,0.75187969924812,0.080402873733572,0.003697424991197,0,0,0,0,0
1873,2007,"Sen. Salazar, Ken [D-CO]",not_passed,1,0.88,0.004909913291757,0.726,0.029040357910167,0.004919338598757,0.83,0.008969214005237,0.608757763975155,0.073598347648966,0.006189727965482,0.68,0.008084189339394,0.757575757575758,0.074461497111972,0.004461414647945,0.64,0.00882824406435,0.735294117647059,0.084751712947506,0.002891163036133
1903,2037,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.89,0.004870741860717,0.731417910447761,0.028770168652485,0.005309576518985,0,0,0,0,0,0.69,0.008141501634067,0.763358778625954,0.074836252251222,0.004599527394041,0,0,0,0,0
2198,2336,"Sen. Salazar, Ken [D-CO]",not_passed,0,0.89,0.004465888768431,0.735294117647059,0.024939405211603,0.004556994440445,0,0,0,0,0,0.69,0.007778002969237,0.763358778625954,0.071989244258638,0.004331307191117,0,0,0,0,0
2293,2433,"Sen. Salazar, Ken [D-CO]",not_passed,14,0.98,0.005086492435205,0.740740740740741,0.030576960683071,0.005802305182015,1.07428571428571,0.007905880259834,0.707500125281218,0.063403238882954,0.007727726463556,0.72,0.00802912636018,0.78125,0.075027147306,0.003501065210405,0.76,0.009656979503993,0.813587012006031,0.092708461571702,0.003580650903945
2333,2475,"Sen. Salazar, Ken [D-CO]",not_passed,23,1.16,0.006917895520632,0.740740740740741,0.048297996611741,0.00983969971578,1.2095652173913,0.01214435393536,0.726279964768431,0.112198799197968,0.005711886060835,0.78,0.008962177793153,0.819672131147541,0.08624618592415,0.003262910411512,0.814347826086957,0.01096702513308,0.849391014813847,0.108139032435116,0.003177958876807
2441,2584,"Sen. Salazar, Ken [D-CO]",not_passed,0,1.17,0.006770403334672,0.746268656716418,0.047271049331962,0.009997301089028,0,0,0,0,0,0.78,0.009004875502513,0.819672131147541,0.087140256911838,0.002978312371895,0,0,0,0,0
3843,3996,"Sen. Salazar, Ken [D-CO]",not_passed,1,1.25,0.005810141197216,0.793650793650794,0.03983693924891,0.009538033672064,1.08,0.006733058186473,0.628930817610063,0.049591698159762,0.008348478459884,0.82,0.008505770820376,0.847457627118644,0.080232113191068,0.00369987085101,0.83,0.008744207865841,0.854700854700855,0.080184635525263,0.004393939918031
202,306,"Sen. Santorum, Rick [R-PA]",passed,0,0.35,0.014467557145401,0.349173553719008,0.042332613696578,0.011498506588892,0,0,0,0,0,0.31,0.012732726543559,0.591715976331361,0.096720658826358,0.007584092840003,0,0,0,0,0
221,326,"Sen. Santorum, Rick [R-PA]",not_passed,5,0.41,0.017121143177631,0.362016129032258,0.061413637885271,0.016776056869618,0.398,0.013974297017606,0.367296078408395,0.098021981395414,0.007494957184937,0.34,0.013496018418788,0.602409638554217,0.099926348950898,0.00711854146939,0.338,0.011505352710535,0.601888777769555,0.104601004184589,0.007481939288129
240,347,"Sen. Santorum, Rick [R-PA]",not_passed,2,0.42,0.015771989842027,0.381893939393939,0.054199095083949,0.015229407118223,0.245,0.001907272468696,0.40876209574739,0.001860035591187,7.98059964726631E-05,0.35,0.012874605901582,0.606060606060606,0.09079036502869,0.007323172774359,0.24,0.007137917582778,0.568842921784098,0.065533576153783,0.001904989112961
289,397,"Sen. Santorum, Rick [R-PA]",passed,5,0.51,0.014222418093075,0.417535211267606,0.061389981119745,0.0164666571148,0.398,0.012272734014648,0.419421176580979,0.072435966459372,0.00820827051495,0.42,0.012709210335969,0.632911392405063,0.091447109977283,0.008415762624689,0.33,0.009747108541632,0.619421183952076,0.080815807910955,0.008423510190344
314,422,"Sen. Santorum, Rick [R-PA]",not_passed,2,0.54,0.013358430453598,0.4225,0.058172162147644,0.015483013249422,0.215,0.001664375008893,0.42009224752703,0.0001016451207,0.000315505797513,0.45,0.01274209653408,0.645161290322581,0.098436259456926,0.009301862999239,0.215,0.006200927150067,0.560967944688875,0.054248517719816,0.001148582569979
332,440,"Sen. Santorum, Rick [R-PA]",not_passed,17,0.63,0.016420408672383,0.431489361702128,0.074703256862069,0.013716320759387,0.340588235294118,0.006032181184161,0.41698782507742,0.03203426888922,0.003982890261575,0.52,0.013367557139502,0.675675675675676,0.106942637652794,0.014538913190904,0.298823529411765,0.007823100632651,0.591101079996055,0.067768372382844,0.003869466663253
404,512,"Sen. Santorum, Rick [R-PA]",not_passed,15,0.74,0.020111162085329,0.465472972972973,0.100648046526095,0.010874652978064,0.544,0.010665124476398,0.470891889631764,0.079170216003088,0.009042907253784,0.58,0.013627515884689,0.704225352112676,0.109308673383951,0.012974102259702,0.434,0.010549156447118,0.64441565961645,0.099189143244537,0.005738432806957
480,595,"Sen. Santorum, Rick [R-PA]",not_passed,8,0.83,0.020608518518526,0.50775641025641,0.111924747077663,0.012819344172895,0.7425,0.015849255877498,0.516150663879156,0.122714125054048,0.011582134425806,0.63,0.013199493580928,0.72992700729927,0.105586004242,0.013733364746976,0.5825,0.012857701432805,0.71754737768626,0.121754775995703,0.008297074631055
515,635,"Sen. Santorum, Rick [R-PA]",not_passed,33,1,0.024238221746594,0.528066666666667,0.148365946219257,0.012843164937894,0.606969696969697,0.00866139606443,0.532873757155204,0.06226447528335,0.008118658211235,0.76,0.015185503930272,0.806451612903226,0.128968839044435,0.018966100556904,0.486060606060606,0.010252326557428,0.668894808489252,0.096525459273017,0.004914808806411
555,677,"Sen. Santorum, Rick [R-PA]",not_passed,15,1.06,0.02721195087635,0.529411764705882,0.169042565204806,0.01054995744811,0.718,0.013286573826468,0.534547495592922,0.095627764803504,0.008306479743368,0.79,0.014868137893739,0.826446280991735,0.125090777810471,0.018478583479301,0.560666666666667,0.011511105861836,0.707942620039185,0.103492851020037,0.006498622167673
597,722,"Sen. Santorum, Rick [R-PA]",not_passed,13,1.12,0.028663038454503,0.573766233766234,0.181072912214056,0.011882361061521,0.518461538461538,0.007952946874326,0.531771563248441,0.046128866889704,0.008157412615085,0.83,0.01516919660757,0.854700854700855,0.126532016108406,0.01627298203628,0.435384615384615,0.008327101222531,0.647682600042412,0.065950548307933,0.004359433374511
641,766,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.14,0.027377072113286,0.59458064516129,0.173123498246752,0.011341990117227,0,0,0,0,0,0.83,0.013960077725794,0.854700854700855,0.115529612076564,0.014175457699136,0,0,0,0,0
660,786,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.14,0.026977051980568,0.59458064516129,0.170387903685553,0.011237778861404,0,0,0,0,0,0.83,0.013770522705886,0.854700854700855,0.115159004651195,0.013892129487711,0,0,0,0,0
662,788,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.14,0.026968258152959,0.59458064516129,0.170258139751273,0.011210448223467,0,0,0,0,0,0.83,0.013730945808993,0.854700854700855,0.114714469266546,0.013891327532617,0,0,0,0,0
663,789,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.14,0.026968258152959,0.59458064516129,0.170258139751273,0.011210448223467,0,0,0,0,0,0.83,0.013730945808993,0.854700854700855,0.114714469266546,0.013891327532617,0,0,0,0,0
664,790,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.14,0.026968258152959,0.59458064516129,0.170258139751273,0.011210448223467,0,0,0,0,0,0.83,0.013730945808993,0.854700854700855,0.114714469266546,0.013891327532617,0,0,0,0,0
665,791,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.14,0.026968258152959,0.59458064516129,0.170258139751272,0.011210448223467,0,0,0,0,0,0.83,0.013730945808993,0.854700854700855,0.114714469266546,0.013891327532617,0,0,0,0,0
716,843,"Sen. Santorum, Rick [R-PA]",passed,48,1.25,0.030478706275549,0.598441558441558,0.205993955036893,0.008932699662746,0.743958333333334,0.009070248839104,0.594807855899934,0.074008358507402,0.008205885807357,0.89,0.015266411623846,0.900900900900901,0.132364460943516,0.012755567688569,0.570208333333333,0.010333490620075,0.707822422955986,0.099954925108979,0.004937164206172
732,859,"Sen. Santorum, Rick [R-PA]",not_passed,17,1.25,0.032963321846211,0.603141025641026,0.228427442182256,0.007786683393553,0.787058823529412,0.011672848966986,0.58955436563235,0.092970056554072,0.00652345798501,0.89,0.015522058320484,0.900900900900901,0.136881164998013,0.011784204165192,0.610588235294118,0.010975577851213,0.730516189780364,0.105373016880558,0.005804661667567
735,862,"Sen. Santorum, Rick [R-PA]",not_passed,1,1.25,0.033031193646214,0.607032258064516,0.22932469329793,0.007741016102557,0.75,0.004502706560137,0.667304964539007,0.017743458869858,0.022065274259484,0.89,0.015498757422379,0.900900900900901,0.136839750337742,0.011749073494211,0.62,0.010284329139912,0.72463768115942,0.098799126851276,0.005597484286806
741,868,"Sen. Santorum, Rick [R-PA]",not_passed,3,1.26,0.033114366780953,0.610974025974026,0.230937408063998,0.008205907194753,0.75,0.00874270345043,0.603705877762169,0.076913597566301,0.008277101792495,0.89,0.015225834645052,0.900900900900901,0.134277843635297,0.011935633397602,0.526666666666667,0.009141167852869,0.687230471820364,0.085491722105319,0.003345619277845
792,922,"Sen. Santorum, Rick [R-PA]",not_passed,2,1.28,0.032390267396968,0.619013157894737,0.225636236324779,0.008349856558392,0.78,0.007646769850967,0.621116993464052,0.06184949547267,0.010786864323153,0.89,0.014502077784157,0.900900900900901,0.130607729958775,0.012043130303727,0.6,0.009406963156101,0.714322159293842,0.087083432873581,0.004767978130277
848,978,"Sen. Santorum, Rick [R-PA]",not_passed,2,1.28,0.031704337112074,0.619013157894737,0.218358346258534,0.008160807287771,0.785,0.014127027422248,0.590407576823833,0.12144338679951,0.0085551230613,0.89,0.014254720706402,0.900900900900901,0.128705531838989,0.011764125822065,0.56,0.011353725646235,0.716026055392571,0.101559844232437,0.002945771188854
878,1008,"Sen. Santorum, Rick [R-PA]",not_passed,1,1.28,0.03114627592544,0.619013157894737,0.214821341015365,0.008015629785142,1.07,0.014081312418256,0.653402777777778,0.149953242110271,0.007972835838902,0.89,0.014252464692429,0.900900900900901,0.129832356056901,0.011774055514668,0.72,0.011862711673665,0.78125,0.121142877703558,0.005817246163646
880,1010,"Sen. Santorum, Rick [R-PA]",not_passed,20,1.3,0.033232183371861,0.619013157894737,0.236148592540752,0.008579374755984,0.833,0.009566713374944,0.621124952034051,0.081868818681485,0.008948147223266,0.91,0.015140672161159,0.91743119266055,0.13836527769231,0.012516774625941,0.626,0.010607525291523,0.73387908444605,0.103718313094,0.005213740296117
928,1058,"Sen. Santorum, Rick [R-PA]",not_passed,1,1.32,0.031789478125677,0.623112582781457,0.229099180694719,0.008129430985366,0.47,0.002585199976172,0.619013157894737,0.009210865677368,0.000471474875887,0.92,0.015008593361292,0.925925925925926,0.140245774693859,0.010281682862529,0.45,0.006448941707853,0.645161290322581,0.06016694386619,0.001843811924237
994,1125,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.32,0.029207987803078,0.631842105263158,0.213234393706185,0.00658975762153,0,0,0,0,0,0.92,0.014590511676004,0.925925925925926,0.139367098199763,0.008711797022978,0,0,0,0,0
1008,1139,"Sen. Santorum, Rick [R-PA]",not_passed,26,1.35,0.031806307045086,0.631842105263158,0.242840350398248,0.007116365714271,0.937692307692308,0.011832873952055,0.637034348931785,0.103930966072924,0.006969176664361,0.94,0.015329294726564,0.943396226415094,0.145389802488901,0.00941495878155,0.685384615384615,0.01096743029427,0.773685546575593,0.106249466832746,0.004776623310907
1161,1292,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.37,0.029234950132836,0.649072847682119,0.221895948377362,0.006957487273718,0,0,0,0,0,0.94,0.014940852170023,0.943396226415094,0.140764859914776,0.007596244790591,0,0,0,0,0
1169,1300,"Sen. Santorum, Rick [R-PA]",not_passed,4,1.38,0.029746512666736,0.649072847682119,0.224699918859026,0.007218943754991,0.845,0.009862104939622,0.595415046628408,0.071801864956397,0.007526985440538,0.94,0.015022178431291,0.943396226415094,0.141411280278137,0.007666884658031,0.6775,0.010008371098453,0.761122638735302,0.090361746404107,0.005060945117173
1179,1310,"Sen. Santorum, Rick [R-PA]",passed,1,1.38,0.029807381997093,0.649072847682119,0.225545528091519,0.007164945000175,1.08,0.015470994001886,0.594,0.140917112085367,0.003618716879923,0.94,0.015080784221599,0.943396226415094,0.142382158470993,0.006804672224208,0.81,0.012629157086999,0.840336134453782,0.123214371112277,0.003659895378867
1190,1321,"Sen. Santorum, Rick [R-PA]",not_passed,17,1.4,0.032025562800319,0.6534,0.238283065729641,0.00654512154656,0.872941176470588,0.011925209114427,0.620266781920864,0.076532892868145,0.007068891087696,0.95,0.014884873511364,0.952380952380952,0.142015458200783,0.008365144291014,0.667647058823529,0.009994401152749,0.764214557603027,0.086520911434164,0.004735548499967
1284,1416,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.45,0.030928739463222,0.675931034482759,0.231165597918296,0.006820938558709,0,0,0,0,0,0.96,0.014690516684025,0.961538461538462,0.142148399440854,0.007912126008636,0,0,0,0,0
1318,1450,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1319,1451,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1320,1452,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1321,1453,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1322,1454,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1323,1455,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1324,1456,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1325,1457,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1326,1458,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1327,1459,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1328,1460,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030330423675534,0.685384615384615,0.22755865664485,0.007142756512392,0,0,0,0,0,0.96,0.014428362888145,0.961538461538462,0.139898966467309,0.007956565014317,0,0,0,0,0
1334,1466,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030258153527233,0.685384615384615,0.226718321918584,0.007082907521819,0,0,0,0,0,0.96,0.014422736103909,0.961538461538462,0.14015260801379,0.007965408783494,0,0,0,0,0
1335,1467,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030258153527233,0.685384615384615,0.226718321918584,0.007082907521819,0,0,0,0,0,0.96,0.014422736103909,0.961538461538462,0.14015260801379,0.007965408783494,0,0,0,0,0
1336,1468,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030258153527233,0.685384615384615,0.226718321918584,0.007082907521819,0,0,0,0,0,0.96,0.014422736103909,0.961538461538462,0.14015260801379,0.007965408783494,0,0,0,0,0
1337,1469,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030258153527233,0.685384615384615,0.226718321918584,0.007082907521819,0,0,0,0,0,0.96,0.014422736103909,0.961538461538462,0.14015260801379,0.007965408783494,0,0,0,0,0
1338,1470,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030258153527233,0.685384615384615,0.226718321918584,0.007082907521819,0,0,0,0,0,0.96,0.014422736103909,0.961538461538462,0.14015260801379,0.007965408783494,0,0,0,0,0
1339,1471,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.47,0.030258153527233,0.685384615384615,0.226718321918584,0.007082907521819,0,0,0,0,0,0.96,0.014422736103909,0.961538461538462,0.14015260801379,0.007965408783494,0,0,0,0,0
1354,1486,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.48,0.030197688712601,0.690211267605634,0.225962814238896,0.007527309478368,0,0,0,0,0,0.96,0.014466554856608,0.961538461538462,0.140747174094978,0.007749847275493,0,0,0,0,0
1355,1487,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.48,0.030197688712601,0.690211267605634,0.225962814238896,0.007527309478368,0,0,0,0,0,0.96,0.014466554856608,0.961538461538462,0.140747174094978,0.007749847275493,0,0,0,0,0
1411,1543,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.029270075854931,0.695106382978723,0.220790678448168,0.006748187403999,0,0,0,0,0,0.96,0.014526425527009,0.961538461538462,0.141767159207489,0.006597754944956,0,0,0,0,0
1415,1547,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.029242699627828,0.695106382978723,0.220602110976805,0.006690533365953,0,0,0,0,0,0.96,0.014533053314943,0.961538461538462,0.141924755908769,0.006594972211701,0,0,0,0,0
1428,1560,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.02920293041931,0.695106382978723,0.220404998359034,0.006668082233207,0,0,0,0,0,0.96,0.01450037840119,0.961538461538462,0.141667242334411,0.006575076574788,0,0,0,0,0
1526,1658,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.028457209198934,0.695106382978723,0.21147083442228,0.006777386833356,0,0,0,0,0,0.96,0.014325185437329,0.961538461538462,0.13947533355757,0.006617612286226,0,0,0,0,0
1527,1659,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.028457209198934,0.695106382978723,0.21147083442228,0.006777386833356,0,0,0,0,0,0.96,0.014325185437329,0.961538461538462,0.13947533355757,0.006617612286226,0,0,0,0,0
1528,1660,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.028457209198934,0.695106382978723,0.21147083442228,0.006777386833356,0,0,0,0,0,0.96,0.014325185437329,0.961538461538462,0.13947533355757,0.006617612286226,0,0,0,0,0
1529,1661,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.028457209198934,0.695106382978723,0.211470834422279,0.006777386833356,0,0,0,0,0,0.96,0.014325185437329,0.961538461538462,0.13947533355757,0.006617612286226,0,0,0,0,0
1530,1662,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.028457209198934,0.695106382978723,0.21147083442228,0.006777386833356,0,0,0,0,0,0.96,0.014325185437329,0.961538461538462,0.13947533355757,0.006617612286226,0,0,0,0,0
1531,1663,"Sen. Santorum, Rick [R-PA]",not_passed,0,1.49,0.028457209198934,0.695106382978723,0.21147083442228,0.006777386833356,0,0,0,0,0,0.96,0.014325185437329,0.961538461538462,0.13947533355757,0.006617612286226,0,0,0,0,0
